ind_id	first_mating_time	sex
female_1748	79.09999999999978	female
female_1750	17.399999999999977	female
female_1753	40.3000000000003	female
female_1757	45.50000000000038	female
female_1758	9.299999999999983	female
female_1759	28.300000000000132	female
female_1760	0.4	female
female_1761	44.80000000000037	female
female_1762	32.000000000000185	female
female_1763	7.599999999999989	female
female_1765	7.19999999999999	female
female_1767	28.80000000000014	female
female_1769	33.2000000000002	female
female_1771	26.500000000000107	female
female_1772	31.00000000000017	female
female_1773	87.29999999999932	female
female_1775	55.00000000000051	female
female_1779	8.599999999999985	female
female_1780	15.69999999999996	female
female_1783	24.800000000000082	female
female_1787	33.90000000000021	female
female_1788	61.600000000000605	female
female_1789	71.40000000000022	female
female_1790	49.80000000000044	female
female_1791	9.599999999999982	female
female_1792	46.40000000000039	female
female_1793	23.90000000000007	female
female_1794	32.000000000000185	female
female_1795	132.49999999999676	female
female_1796	15.299999999999962	female
female_1797	33.80000000000021	female
female_1802	14.899999999999963	female
female_1804	85.09999999999944	female
female_1806	17.69999999999998	female
female_1809	24.00000000000007	female
female_1810	67.90000000000042	female
female_1811	132.29999999999677	female
female_1812	100.49999999999856	female
female_1815	25.700000000000095	female
female_1816	6.099999999999994	female
female_1818	6.399999999999993	female
female_1819	3.900000000000002	female
female_1820	153.79999999999555	female
female_1821	21.400000000000034	female
female_1822	21.70000000000004	female
female_1826	103.99999999999837	female
female_1828	7.499999999999989	female
female_1829	9.299999999999983	female
female_1830	128.199999999997	female
female_1831	57.80000000000055	female
female_1833	97.39999999999874	female
female_1834	10.29999999999998	female
female_1838	17.399999999999977	female
female_1839	2.700000000000001	female
female_1841	7.999999999999988	female
female_1842	9.199999999999983	female
female_1843	11.699999999999974	female
female_1845	64.30000000000062	female
female_1846	7.899999999999988	female
female_1848	0.6	female
female_1849	78.39999999999982	female
female_1850	53.30000000000049	female
female_1851	0.4	female
female_1852	8.299999999999986	female
female_1853	57.400000000000546	female
female_1858	16.399999999999963	female
female_1865	31.00000000000017	female
female_1867	39.60000000000029	female
female_1868	23.700000000000067	female
female_1869	40.500000000000306	female
female_1871	27.000000000000114	female
female_1878	0.8999999999999999	female
female_1879	57.300000000000544	female
female_1880	12.399999999999972	female
female_1881	69.10000000000035	female
female_1882	37.30000000000026	female
female_1886	36.900000000000254	female
female_1887	215.29999999999205	female
female_1889	6.099999999999994	female
female_1890	4.799999999999999	female
female_1891	43.40000000000035	female
female_1893	4.100000000000001	female
female_1895	93.09999999999899	female
female_1896	10.699999999999978	female
female_1898	14.999999999999963	female
female_1900	34.00000000000021	female
female_1901	2.3000000000000007	female
female_1902	13.999999999999966	female
female_1904	12.69999999999997	female
female_1906	28.20000000000013	female
female_1907	68.90000000000036	female
female_1908	3.600000000000002	female
female_1910	69.20000000000034	female
female_1914	38.00000000000027	female
female_1916	52.80000000000048	female
female_1918	1.7000000000000004	female
female_1919	9.799999999999981	female
female_1920	1.3	female
female_1922	46.60000000000039	female
female_1924	39.30000000000029	female
female_1930	8.499999999999986	female
female_1932	136.79999999999652	female
female_1933	13.09999999999997	female
female_1934	173.29999999999444	female
female_1935	12.69999999999997	female
female_1937	3.0000000000000013	female
female_1938	35.30000000000023	female
female_1942	93.09999999999899	female
female_1946	1.4000000000000001	female
female_1952	32.100000000000186	female
female_1955	14.299999999999965	female
female_1957	4.5	female
female_1959	93.29999999999897	female
female_1960	7.699999999999989	female
female_1963	82.79999999999957	female
female_1967	3.3000000000000016	female
female_1968	24.800000000000082	female
female_1972	61.70000000000061	female
female_1973	5.299999999999997	female
female_1974	86.29999999999937	female
female_1976	13.599999999999968	female
female_1981	16.29999999999996	female
female_1983	4.699999999999999	female
female_1984	12.79999999999997	female
female_1985	7.19999999999999	female
female_1988	3.3000000000000016	female
female_1989	0.4	female
female_1990	92.09999999999904	female
female_1991	60.30000000000059	female
female_1992	27.800000000000125	female
female_1994	1.3	female
female_1995	20.40000000000002	female
female_1996	56.000000000000526	female
